"id";"name";"link";"visited"
2052;"Fitness Phyre";"http://www.justdial.com/Delhi/Fitness-Phyre-<near>-Opposite-Sg-Alpha-Tower-Sector-10-Vasundhara/011PXX11-XX11-130604181359-Y8H3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2053;"Pearls beauty parlour";"http://www.justdial.com/Delhi/Pearls-beauty-parlour-<near>-Near-jalebi-chauk-Kalyan-Puri/011PXX11-XX11-110312133721-S6B1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2055;"Iron palace the ultimate fitne...";"http://www.justdial.com/Delhi/Iron-palace-the-ultimate-fitness-destination-<near>-Opp-Orange-county-Indirapuram/011PXX11-XX11-130103182700-W9X4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2057;"HAKAM FITNESS GYM";"http://www.justdial.com/Delhi/HAKAM-FITNESS-GYM-<near>-Nr-Queen-Marry-School-Mayur-Vihar-Phase-I/011PXX11-XX11-110922194053-X1Z7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2058;"Cosmos Gym";"http://www.justdial.com/Delhi/Cosmos-Gym-<near>-Hanuman-mandir-Govindpuri/011PXX11-XX11-110609211158-L3S7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2060;"Physique Gym";"http://www.justdial.com/Delhi/Physique-Gym-<near>-Govindpuri-Extension-Kalkaji/011PXX11-XX11-110609221333-T5F2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2061;"Muscle Gym";"http://www.justdial.com/Delhi/Muscle-Gym-<near>-Opp-Surya-Hotel-/011P1760211_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2062;"Body Temple Health Club";"http://www.justdial.com/Delhi/Body-Temple-Health-Club-<near>-Sector-1-Vaishali-Sector-1/011PF024423_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2063;"Diwan Health Club";"http://www.justdial.com/Delhi/Diwan-Health-Club-<near>-Nandgram-Red-light--Ghaziabad/011PXX11-XX11-100401111246-N1X6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2064;"Dream Fitness Club";"http://www.justdial.com/Delhi/Dream-Fitness-Club-<near>-Mohan-Meakin-Society-Vasundhara-Sector-5/011PXX11-XX11-130205162524-B6D6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2065;"The Muscle Gym";"http://www.justdial.com/Delhi/The-Muscle-Gym-<near>-Near-State-Bank-Of-India-Zakir-Nagar-Jamia-Nagar/011PXX11-XX11-140923142109-V2N6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2066;"Iron Big Body Gym";"http://www.justdial.com/Delhi/Iron-Big-Body-Gym-<near>-Kalyan-Puri-Trilok-Puri/011PXX11-XX11-101125081855-B7J7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2067;"Hakam gim";"http://www.justdial.com/Delhi/Hakam-gim-<near>-Near-metro-station-New-Ashok-Nagar/011PXX11-XX11-140217160450-F6A4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2068;"Raj Fitness Gym Centre";"http://www.justdial.com/Delhi/Raj-Fitness-Gym-Centre-<near>-Kondli/011PXX11-XX11-090918125040-L3H7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2069;"Pulse A Complete Wellness Clinic";"http://www.justdial.com/Delhi/Pulse-A-Complete-Wellness-Clinic-<near>-Opp-Deepanshu-Restaurant-Indirapuram/011PX120-X120-121102113203-E6Z9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2070;"Ironblast Gymnasium Services";"http://www.justdial.com/Delhi/Ironblast-Gymnasium-Services-<near>-Thokar-Number-4-Abul-Fazal-Enclave-Part-1-Jamia-Nagar/011PXX11-XX11-130530204525-F9F5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2072;"Bhupesh Gym";"http://www.justdial.com/Delhi/Bhupesh-Gym-<near>-Trilok-Puri/011PXX11-XX11-101125155355-Z8K3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2074;"Stone Age fitness gym";"http://www.justdial.com/Delhi/Stone-Age-fitness-gym-<near>-Near-queen-Mary-public-school-Mayur-Vihar-Phase-I/011PXX11-XX11-130314131755-N2I1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2077;"Parson Health club";"http://www.justdial.com/Delhi/Parson-Health-club-<near>-Maharaja-Agarsen-College-Vasundhara-Enclave/011PXX11-XX11-150609164422-C2J6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2079;"Core energizer gym";"http://www.justdial.com/delhi/Core-energizer-gym-<near>-Shaktikhand-2-Indirapuram/011PXX11-XX11-151016141328-R6J8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2080;"Fit N Fine Gym";"http://www.justdial.com/Delhi/Fit-N-Fine-Gym-<near>-Near-Sailing-Club-Road-Jamia-Nagar/011PXX11-XX11-120127122058-S6J3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2081;"The Physique";"http://www.justdial.com/Delhi/The-Physique-<near>-New-Ashok-Nagar/011PXX11-XX11-150321175728-Z6B9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2083;"Body Fitness Club";"http://www.justdial.com/delhi/Body-Fitness-Club-<near>-Mulla-Colony-Near-Gazipur-Drain-Gharoli-mayur-Vihar-Phase-Iii/011PXX11-XX11-150107093909-U1E7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2084;"Flex fitness center";"http://www.justdial.com/Delhi/Flex-fitness-center-<near>-Near-hapur-road-Sanjay-Nagar-Ghaziabad/011PXX11-XX11-150103164018-U1N8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2085;"A-ONE BODY FITNESS";"http://www.justdial.com/Delhi/A-ONE-BODY-FITNESS-<near>-Indirapuram/011PXX11-XX11-121222111554-I5V1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2087;"RAHUL DIGITAL PHOTO STUDIO";"http://www.justdial.com/Delhi/RAHUL-DIGITAL-PHOTO-STUDIO-<near>-Nr-woodland-showroom-Abul-Fazal-Enclave-Jasola-Vihar/011PXX11-XX11-130429162737-Y5K2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2088;"A One Gym & Aerobics";"http://www.justdial.com/Delhi/A-One-Gym-Aerobics-<near>-Green-belt-Indirapuram/011PXX11-XX11-130329185914-Z6R7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2089;"A One Body Fitness";"http://www.justdial.com/Delhi/A-One-Body-Fitness-<near>-Near-One-Hotel-Indirapuram/011PXX11-XX11-150907113548-B4Q7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2090;"Royal health club";"http://www.justdial.com/Delhi/Royal-health-club-<near>-Govindpuri-Extension/011PXX11-XX11-150317181053-K9S2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2091;"CDR  FITNESH GYM";"http://www.justdial.com/Delhi/CDR-FITNESH-GYM-<near>-near-plaza-hotel-Mayur-Vihar-Phase-I-Extension/011PXX11-XX11-150415181032-B6H4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2094;"CREATIVE FITNESS CLUB";"http://www.justdial.com/Delhi/CREATIVE-FITNESS-CLUB-<near>-Gyan-khand-1-Indirapuram/011PXX11-XX11-131226185150-T6S4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2095;"Bluewhale fitness club";"http://www.justdial.com/Delhi/Bluewhale-fitness-club-<near>-Tughlakabad-Extension/011PXX11-XX11-110505111644-E5W4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2096;"Good Health Gym";"http://www.justdial.com/Delhi/Good-Health-Gym-<near>-Near-mukut-mahal-mandap-Vasundhara-Sector-13/011PXX11-XX11-140206104845-M3L9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2100;"THE POWER GYM";"http://www.justdial.com/Delhi/THE-POWER-GYM-<near>-near-hanuman-mandir-Govind-Puri-Kalkaji/011PXX11-XX11-150917121848-G3K2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2101;"The Freaky Fitness";"http://www.justdial.com/Delhi/The-Freaky-Fitness-<near>-Govindpuri-main-road-Kalkaji/011PXX11-XX11-130225131342-R6I6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2102;"Hardcore fitness centre";"http://www.justdial.com/Delhi/Hardcore-fitness-centre-<near>-Near-kalkaji-Govind-Puri-Kalkaji/011PXX11-XX11-140505161318-U3Z3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2105;"Iron Pumper";"http://www.justdial.com/Delhi/Iron-Pumper-<near>-Near-alfa-tower-Vasundhara/011PX120-X120-101231154313-B2B6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2106;"The ultimate gym llnd";"http://www.justdial.com/Delhi/The-ultimate-gym-llnd-<near>-Near-manjula-clinic-Zakir-Nagar-Jamia-Nagar/011PXX11-XX11-130315182320-K7Z8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2108;"THE O2 GYM & FITNESS";"http://www.justdial.com/Delhi/THE-O2-GYM-FITNESS-<near>-one-Mart-mall-Vasundhara-Sector-6/011PXX11-XX11-150625135517-V1A1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2109;"RAHUL Fitness Point";"http://www.justdial.com/Delhi/RAHUL-Fitness-Point-<near>-Near-Laxmi-Nagar-Metro-Shakarpur/011PXX11-XX11-140517134721-B4I1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2110;"ABs Fitness Point";"http://www.justdial.com/Delhi/ABs-Fitness-Point-<near>-Near-Metro-station-Shakarpur/011PXX11-XX11-140707123517-X1I4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2111;"Universal Fitness Center";"http://www.justdial.com/Delhi/Universal-Fitness-Center-<near>-Acharaya-narandera-college-Kalkaji/011PXX11-XX11-121224172621-W6H9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2112;"Chauhan body temple";"http://www.justdial.com/Delhi/Chauhan-body-temple-<near>-Madgya-marg-Tughlakabad-Extension/011PXX11-XX11-131121130818-V3J6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2114;"Classic Properties";"http://www.justdial.com/Delhi/Classic-Properties-<near>-Near-Chawla-chicken-Vasundhara/011PXX11-XX11-130830135353-G8M6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2115;"Do Gym";"http://www.justdial.com/Delhi/Do-Gym-<near>-Near-C-LAL-Chowk-Kalkaji/011PXX11-XX11-120406123945-W1E1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2125;"Khalsa Health Club";"http://www.justdial.com/Delhi/Khalsa-Health-Club-<near>-Main-road-Govindpuri-Extension/011PXX11-XX11-150604172614-U5C2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2127;"Fitwell mantra";"http://www.justdial.com/Delhi/Fitwell-mantra-<near>-Opp-Sunrise-villa-hotel-Chittaranjan-Park/011PXX11-XX11-150302140450-U8G3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2128;"Heal N Shape Physiotherapy & F...";"http://www.justdial.com/Delhi/Heal-N-Shape-Physiotherapy-Fitness-Center-<near>-Near-APS-School-Vasundhara-Sector-16/011PXX11-XX11-130816132417-M9N3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2145;"I Fitness";"http://www.justdial.com/Delhi/I-Fitness-<near>-Near-Gurudwara-Taimoor-Nagar-New-Friends-Colony/011PXX11-XX11-140205191217-F7B8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2148;"Studio 60 By Club Xcell";"http://www.justdial.com/Delhi/Studio-60-By-Club-Xcell-<near>-East-Of-Kailash/011PXX11-XX11-140925215509-N2N6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2149;"The Country Club India Ltd";"http://www.justdial.com/Delhi/The-Country-Club-India-Ltd-<near>-Nr-Okhla-Sabzi-Mandi-Okhla/011PXX11-XX11-100424143047-G8K1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2152;"Nutrition Supplement Zone";"http://www.justdial.com/Delhi/Nutrition-Supplement-Zone-<near>-Above-Allahabad-Bank-Mayur-Vihar-Phase-I/011PXX11-XX11-131210001502-Y4F7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2153;"Svelte Gymnasium Health & Fitness";"http://www.justdial.com/Delhi/Svelte-Gymnasium-Health-Fitness-<near>-Near-Bikaner-Sweets-East-Of-Kailash/011PXX11-XX11-091203125234-N9B5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2156;"Club House";"http://www.justdial.com/Delhi/Club-House-<near>-Acharya-Niketan-Mayur-Vihar-PH-1/011PF021080_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2157;"Unique Health Club";"http://www.justdial.com/Delhi/Unique-Health-Club-<near>-Near-Shoprix-Mall-Vaishali-Sector-5/011PXX11-XX11-130323174645-T3Y3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2158;"Transformation Gym";"http://www.justdial.com/Delhi/Transformation-Gym-<near>-Block-A-Shyam-Park-Extn-opposite-Jaina-Watch-Company-Sahibabad/011PXX11-XX11-140114150516-D6K4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2160;"Domintor fitness studio";"http://www.justdial.com/Delhi/Domintor-fitness-studio-<near>-Near-Kaushambi-metro-station-Kaushambi/011PXX11-XX11-130215105216-E1L8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2161;"Fuel Evalutions";"http://www.justdial.com/Delhi/Fuel-Evalutions-<near>-Anupam-Garden-Sainik-Farms/011P1218630663B8J1G7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2163;"Iron Champs Gym";"http://www.justdial.com/Delhi/Iron-Champs-Gym-<near>-Opp-Cloud-9-Vaishali-Sector-3/011PK034409_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2165;"Cuts N Curve Fitness Point";"http://www.justdial.com/Delhi/Cuts-N-Curve-Fitness-Point-<near>-Near-Pocket-2-Gate-No-1-Mayur-Vihar-Phase-I/011PXX11-XX11-110427203449-A4A1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2167;"Mediplex clinic";"http://www.justdial.com/Delhi/Mediplex-clinic-<near>-Near-kalka-ji-circle-Kalkaji/011PXX11-XX11-121222162158-V6G3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2169;"Panache Aerobics Yoga";"http://www.justdial.com/Delhi/Panache-Aerobics-Yoga-<near>-Near-neelam-mata-mandir-Mayur-Vihar-Phase-Ii/011PXX11-XX11-130910160401-M1R1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2170;"Body craft gym";"http://www.justdial.com/Delhi/Body-craft-gym-<near>-Near-Iskon-Temple-East-Of-Kailash/011PXX11-XX11-140331121909-K1A7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2171;"The Squats Gym";"http://www.justdial.com/Delhi/The-Squats-Gym-<near>-Near-Allahabad-Bank-Mayur-Vihar-Phase-I/011PXX11-XX11-120928164915-Q9U3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2172;"The iron pumpers";"http://www.justdial.com/Delhi/The-iron-pumpers-<near>-Near-kureja-hospital-Mayur-Vihar-Phase-I/011PXX11-XX11-130412144026-D9T2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2173;"Fibre Fitness Factory";"http://www.justdial.com/Delhi/Fibre-Fitness-Factory-<near>-New-Friends-Club-New-Friends-Colony/011PG011021_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2174;"Lion Gym";"http://www.justdial.com/Delhi/Lion-Gym-<near>-Jagriti-Vihar-NR-Alt-Centre-Sanjay-NGR-NR-Post-Staff-Collage-Sec-23-Ghaziabad-Sector-23/011PXX11-XX11-100906132419-I4D4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2175;"POWER POINT FITNESS CENTRE";"http://www.justdial.com/Delhi/POWER-POINT-FITNESS-CENTRE-<near>-Near-Deep-Sweets-Bharat-Nagar-Friends-Colony-East/011PXX11-XX11-130509180318-M4B3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2176;"Z studioz";"http://www.justdial.com/Delhi/Z-studioz-<near>-Near-gurudwara-big-apple-Taimoor-Nagar-Friends-Colony-East/011PXX11-XX11-131216180727-Y1Z4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2178;"F-Fitness zone";"http://www.justdial.com/Delhi/F-Fitness-zone-<near>-Mayur-Vihar-Phase-II/011PXX11-XX11-121105161749-L1G7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2180;"Fitness & Physique health club";"http://www.justdial.com/Delhi/Fitness-Physique-health-club-<near>-Kaushik-Market-Opposite-Mawar-Institute-Vasundhara/011PXX11-XX11-111027115300-N8D8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2181;"Wow Gym";"http://www.justdial.com/Delhi/Wow-Gym-<near>-Kalkaji/011P1223462498E4G3Z2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2183;"Dronacharayas The Gym";"http://www.justdial.com/Delhi/Dronacharayas-The-Gym-<near>-Opposite-Kalyani-Apartements-Vasundhara/011PXX11-XX11-140522174416-G9X6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2184;"Paridhi health care pvt .ltd";"http://www.justdial.com/Delhi/Paridhi-health-care-pvt-ltd-<near>-Near-icici-bank-Mayur-Vihar-Phase-I/011PXX11-XX11-130226134118-J1A1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2185;"The universal gym";"http://www.justdial.com/Delhi/The-universal-gym-<near>-Sri-Niwaspuri/011PXX11-XX11-140127181258-N1A8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2186;"Healthy Self Health Club";"http://www.justdial.com/Delhi/Healthy-Self-Health-Club-<near>-Nehru-Place/011P3402199_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2187;"XTREAM GYM";"http://www.justdial.com/Delhi/XTREAM-GYM-<near>-Near-Vinod-Nagar-Sabzi-Mandi-Vinod-Nagar-West/011PXX11-XX11-130319103723-T7P9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2188;"The Sunrise Gym";"http://www.justdial.com/Delhi/The-Sunrise-Gym-<near>-Khichripur-Mayur-Vihar-Phase-II/011PXX11-XX11-140316232414-W4J8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2191;"FITNESS POWER";"http://www.justdial.com/Delhi/FITNESS-POWER-<near>-Opposite-Mewar-Institute-Vasundhara/011PXX11-XX11-130103154113-L8Q1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2192;"MPX FITNESS";"http://www.justdial.com/Delhi/MPX-FITNESS-<near>-South-Park-Apartment-/011PXX11-XX11-141030141634-H8A3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2195;"fitness formula";"http://www.justdial.com/Delhi/fitness-formula-<near>-near-ramprasth-a-green-Vaishali-Sector-4/011PXX11-XX11-150630115218-W5D7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2196;"ZENETIX The Fitness Destination";"http://www.justdial.com/Delhi/ZENETIX-The-Fitness-Destination-<near>-Jain-Hospital-Vasundhara-Sector-14/011PXX11-XX11-150828174010-K8Y6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2197;"Club 9 Gymnasium & Aerobics Ce...";"http://www.justdial.com/Delhi/Club-9-Gymnasium-Aerobics-Center-<near>-East-Vinod-Nagar/011PXX11-XX11-150610111257-S1U5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2200;"Yash fitness Center";"http://www.justdial.com/Delhi/Yash-fitness-Center-<near>-Near-shani-mandir-Nehru-Nagar/011PXX11-XX11-130814163656-U3J1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2202;"Adam n eve health club";"http://www.justdial.com/Delhi/Adam-n-eve-health-club-<near>-Acharya-niketan-Mayur-Vihar-Phase-I/011PXX11-XX11-140215121033-A1J8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2203;"BODY ART FITNESS GYM";"http://www.justdial.com/Delhi/BODY-ART-FITNESS-GYM-<near>-Near-Gurudwara-East-Vinod-Nagar/011PXX11-XX11-141017110929-J2W8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2205;"Hard Core Fitness Centre";"http://www.justdial.com/Delhi/Hard-Core-Fitness-Centre-<near>-Nr-Kalkaji-Depot-Govind-Puri-Kalkaji/011PXX11-XX11-130221110553-R4T5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2208;"RGEE Fitness Point";"http://www.justdial.com/Delhi/RGEE-Fitness-Point-<near>-behind-neelam-mata-mandir-Mayur-Vihar-Phase-II/011PXX11-XX11-150822155952-K8Y3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2209;"Nishant Health Club";"http://www.justdial.com/Delhi/Nishant-Health-Club-<near>-Ghaziabad/011PX120-X120-101217133239-G2K6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2213;"Aerobics & Zumba";"http://www.justdial.com/Delhi/Aerobics-Zumba-<near>-near-Nabl-Diagnostic-Mayur-Vihar-Phase-II/011PXX11-XX11-150807180509-B6G2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2214;"R R health center";"http://www.justdial.com/Delhi/R-R-health-center-<near>-Near-central-market-Mayur-Vihar-Phase-Ii/011PXX11-XX11-140916120954-Z9K3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2215;"Yes power house";"http://www.justdial.com/Delhi/Yes-power-house-<near>-Shriniwas-Puri-Private-Clny-Sri-Niwaspuri/011PXX11-XX11-110624061053-B1K3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2216;"nutrition house";"http://www.justdial.com/Delhi/nutrition-house-<near>-/011PXX11-XX11-150312172841-S3H1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2220;"Fitness villa";"http://www.justdial.com/Delhi/Fitness-villa-<near>-Gurdwara-Sri-Niwaspuri/011PXX11-XX11-140107184746-A5J5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2221;"Bloom Fitness Club";"http://www.justdial.com/Delhi/Bloom-Fitness-Club-<near>-opp-saraswati-kunj-society-Vinod-Nagar-West/011PXX11-XX11-131008173251-L5B3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2222;"Oxydrene Fitness Centre";"http://www.justdial.com/Delhi/Oxydrene-Fitness-Centre-<near>-opp-saraswati-kunj-society-Vinod-Nagar-West/011PXX11-XX11-131010120814-Y1V6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2226;"Power Point";"http://www.justdial.com/Delhi/Power-Point-<near>-Near-Super-Bazar-Amrit-Puri-East-Of-Kailash/011PXX11-XX11-140827194316-Q3H2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2253;"M G The Fitness Planet";"http://www.justdial.com/Delhi/M-G-The-Fitness-Planet-<near>-Near-gurudwara-Madhu-Vihar-Patparganj/011PXX11-XX11-111014201606-L9K4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2255;"Workout Mantra";"http://www.justdial.com/Delhi/Workout-Mantra-<near>-Madhu-Vihar-Patparganj/011PXX11-XX11-130621111029-I9P3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2256;"PLATINUM gym & spa";"http://www.justdial.com/Delhi/PLATINUM-gym-spa-<near>-Near-karkarduma-metro-station-Karkardooma/011PXX11-XX11-130208145021-J1S2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2257;"K K Fitness";"http://www.justdial.com/Delhi/K-K-Fitness-<near>-Behind-Muthoot-Finance-East-Of-Kailash/011PXX11-XX11-140812135331-T8M6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2258;"Health 4 life gym";"http://www.justdial.com/Delhi/Health-4-life-gym-<near>-BIKANER-SWEETS-Amar-Colony-Lajpat-Nagar/011PXX11-XX11-131230161219-C6N4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2260;"Matrix Fitness Club";"http://www.justdial.com/Delhi/Matrix-Fitness-Club-<near>-Op-V3s-Mall-Shakarpur/011PGE11512_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
2261;"Sidh Securities Sport Club";"http://www.justdial.com/Delhi/Sidh-Securities-Sport-Club-<near>-Bhagwan-Ngr-Mkt-Ashram/011PXX11-XX11-090820170506-T1L5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
